,team_id,team_name
4311,287406,Nuclear TigeRES
4312,287416,Alliance
4313,287404,K27
4314,287408,Oramond
4315,287418,magic
4316,287410,Inner Circle
4317,287398,ASTRAL Esports
4318,287396,ex-RUBY
4319,287394,ARCRED
4320,287390,los kogutos
4321,287388,ARCRED
4322,287386,ex-RUBY
4323,287384,ASTRAL Esports
4324,287382,FORZE Reload
4325,287380,illwill
4326,287210,ex-RUBY
4327,287208,MOUZ NXT
4328,287206,ARCRED
4329,287204,kONO
4330,287202,OMEGA
4331,287200,illwill
4332,287198,ex-Zero Tenacity
4333,287196,ASTRAL Esports
4334,287130,ARCRED
4335,287128,ex-RUBY
4336,287126,MOUZ NXT
4337,287124,WW Team
4338,287122,ex-Zero Tenacity
4339,287120,ASTRAL Esports
4340,287118,FORZE Reload
4341,287116,illwill
4342,287016,illwill
4343,287014,ex-Zero Tenacity
4344,287012,MOUZ NXT
4345,287008,ARCRED
4346,287006,ex-RUBY
4347,287004,kONO
4348,287002,ASTRAL Esports
4349,287000,FORZE Reload
4350,287516,HOTU
4351,287514,OMEGA
4352,287504,HOTU
4353,287510,Novaq
4354,287512,The Continental
4355,287508,Novaq
4356,287506,Sangal Esports
4357,287502,HOTU
4358,287348,GamerLegion
4359,287356,Sinners Esports
4360,287346,Sinners Esports
4361,287354,illwill
4362,287350,illwill
4363,287352,ECSTATIC
4364,287340,Sashi Esport
4365,287344,GamerLegion
4366,287338,MASONIC
4367,287342,Sinners Esports
4368,287332,BCGame
4369,287330,MASONIC
4370,287336,illwill
4371,287334,GamerLegion
4372,287298,ECSTATIC
4373,287296,Minlate
4374,287292,Phantom Esports
4375,287328,Sashi Esport
4376,287294,Avanti Esport
4377,287326,BOSS
4378,287286,Sinners Esports
4379,287322,illwill
4380,287324,MASONIC
4381,287288,GamerLegion
4382,287290,Minlate
4383,287316,9INE
4384,287320,BOSS
4385,287318,BCGame
4386,287284,ECSTATIC
4387,287282,Phantom Esports
4388,287314,Sashi Esport
4389,287312,illwill
4390,287280,GamerLegion
4391,287278,Phantom Esports
4392,287310,BCGame
4393,287308,illwill
4394,287274,Avanti Esport
4395,287276,Minlate
4396,287306,BOSS
4397,287304,MASONIC
4398,287300,MASONIC
4399,287272,Sinners Esports
4400,287302,9INE
4401,287270,Avanti Esport
4402,287376,Gentle Mates
4403,287378,BetBoom Team
4404,287374,HOTU
4405,287372,Gentle Mates
4406,287370,Fnatic
4407,287368,HOTU
4408,287366,BetBoom Team
4409,287364,Gentle Mates
4410,287194,100 Thieves
4411,287192,Ninjas in Pyjamas
4412,287190,100 Thieves
4413,287186,Ninjas in Pyjamas
4414,287188,BESTIA
4415,287184,Fnatic
4416,287180,BetBoom Team
4417,287182,SAW
4418,287178,Fnatic
4419,287176,BetBoom Team
4420,287174,Passion UA
4421,287172,HOTU
4422,287170,ALGO Esports
4423,287168,Passion UA
4424,287166,HOTU
4425,287164,Betclic
4426,287162,FC Famalicão Esports
4427,287160,Gentle Mates
4428,287158,EYEBALLERS
4429,287156,Gentle Mates
4430,287154,los kogutos
4431,287152,Sinners Esports
4432,287150,ECSTATIC
4433,287114,Sinners Esports
4434,287098,Alliance
4435,287100,WHITEBIRD
4436,287132,ECSTATIC
4437,287096,ECSTATIC
4438,287084,Johnny Speeds
4439,287090,KOLESIE
4440,287094,MOUZ NXT
4441,287088,Sinners Esports
4442,287086,AM Gaming
4443,287092,Inner Circle
4444,287082,Alliance
4445,287022,ASTRAL Esports
4446,287020,kONO
4447,287018,Phantom Esports
4448,286962,Lazer Cats
4449,286960,ASTRAL Esports
4450,286958,Metizport
4451,286956,Phantom Esports
4452,286954,ex-Zero Tenacity
4453,286952,Leo Team
4454,286892,FAVBET Team
4455,286890,Phantom Esports
4456,286888,Metizport
4457,286886,ex-Zero Tenacity
4458,286884,ASTRAL Esports
4459,286882,Leo Team
4460,286880,BIG EQUIPA
4461,286878,GenOne
4462,286710,Phantom Esports
4463,286708,FAVBET Team
4464,286706,Acend
4465,286704,Metizport
4466,286702,GenOne
4467,286700,Leo Team
4468,286698,BIG EQUIPA
4469,286696,ASTRAL Esports
4470,286494,BIG EQUIPA
4471,286492,Leo Team
4472,286490,Phantom Esports
4473,286488,Metizport
4474,286486,ASTRAL Esports
4475,286484,GenOne
4476,286482,FAVBET Team
4477,286480,kONO
4478,286876,Gentle Mates
4479,286874,9INE
4480,286872,Gentle Mates
4481,286870,MANA eSports
4482,286868,9INE
4483,286866,magic
4484,286864,Gentle Mates
4485,286862,HOTU
4486,286860,AaB Esport
4487,286858,JiJieHao
4488,286856,9INE
4489,286854,Inner Circle
4490,286852,magic
4491,286848,Gentle Mates
4492,286850,Bushido Wildcats
4493,286384,Ninjas in Pyjamas
4494,286382,GamerLegion
4495,286380,M1X
4496,286378,BCGame
4497,286376,Ninjas in Pyjamas
4498,286374,GamerLegion
4499,286372,Team 3DMAX
4500,286340,BetBoom Team
4501,286338,FAVBET Team
4502,286336,BetBoom Team
4503,286282,FAVBET Team
4504,286280,EYEBALLERS
4505,286302,9INE
4506,286300,BetBoom Team
4507,286268,9INE
4508,286264,BetBoom Team
4509,286270,ENCE
4510,286266,Nuclear TigeRES
4511,286278,Sinners Esports
4512,286272,HOTU
4513,286274,ECSTATIC
4514,286276,EYEBALLERS
4515,286258,Minlate
4516,286256,Fingers Crossed
4517,286254,1win Team
4518,286042,Fingers Crossed
4519,286040,ex-RUBY
4520,286038,Magic
4521,286036,AM Gaming
4522,286034,1win Team
4523,286032,Johnny Speeds
4524,285778,Oramond
4525,285776,KOLESIE
4526,285774,AM Gaming
4527,285772,ex-RUBY
4528,285770,1win Team
4529,285768,Johnny Speeds
4530,285766,FAVBET Team
4531,285764,Metizport
4532,285588,Oramond
4533,285654,Fingers Crossed
4534,285652,AM Gaming
4535,285650,KOLESIE
4536,285648,1win Team
4537,285646,SIXSEVEN
4538,285644,Johnny Speeds
4539,285642,FAVBET Team
4540,285592,Johnny Speeds
4541,285590,KOLESIE
4542,285586,Oramond
4543,285584,SIXSEVEN
4544,285582,Fingers Crossed
4545,285580,FAVBET Team
4546,285578,AM Gaming
4547,285576,1win Team
4548,286342,illwill
4549,286334,Nuclear TigeRES
4550,286298,ECSTATIC
4551,286262,Betclic
4552,286248,9INE
4553,286260,ECSTATIC
4554,286284,GenOne
4555,286052,ECSTATIC
4556,286058,Sashi Esport
4557,286056,Sinners Esports
4558,286050,Team Nemesis
4559,286054,Sangal Esports
4560,286048,Inner Circle
4561,286044,9INE
4562,286046,Nuclear TigeRES
4563,285998,FAVBET Team
4564,285996,GenOne
4565,285994,MOUZ NXT
4566,285790,Eternal Fire
4567,285788,FAVBET Team
4568,285786,AaB Esport
4569,285784,GenOne
4570,285782,ex-RUBY
4571,285780,ARCRED
4572,285714,ex-RUBY
4573,285712,GenOne
4574,285718,ARCRED
4575,285706,UNiTY
4576,285704,AM Gaming
4577,285710,MOUZ NXT
4578,285708,Fingers Crossed
4579,285716,ALLINNERS
4580,285538,Fingers Crossed
4581,285544,GenOne
4582,285542,AM Gaming
4583,285540,Nemiga Gaming
4584,285530,MOUZ NXT
4585,285536,ex-RUBY
4586,285534,FAVBET Team
4587,285532,kONO
4588,285218,ex-RUBY
4589,285216,AM Gaming
4590,285214,GenOne
4591,285212,FAVBET Team
4592,285210,Fingers Crossed
4593,285208,kONO
4594,285206,Nemiga Gaming
4595,285204,MOUZ NXT
4596,286114,Nemiga Gaming
4597,286112,ARCRED
4598,286110,ARCRED
4599,286108,Nuclear TigeRES
4600,286106,K27
4601,286104,Nuclear TigeRES
4602,286100,Nemiga Gaming
4603,286102,BET-M 33
4604,286096,Rustec
4605,286098,K27
4606,286094,Nuclear TigeRES
4607,286088,K27
4608,286092,Nemiga Gaming
4609,286090,ARCRED
4610,285860,BET-M 33
4611,285850,Team Nemesis
4612,285858,Gluck
4613,285848,MUERTA
4614,285856,Nuclear TigeRES
4615,285846,Team Nemesis
4616,285854,BET-M 33
4617,285844,Nemiga Gaming
4618,285852,Gluck
4619,285842,Team Nemesis
4620,285840,Rustec
4621,285830,WHITEBIRD
4622,285838,Virtus.pro
4623,285826,watermelons
4624,285836,Rustec
4625,285828,K27
4626,285824,FORZE Reload
4627,285834,ARCRED
4628,285822,K27
4629,285832,Virtus.pro
4630,285762,Nemiga Gaming
4631,285758,BIG
4632,285760,1win Team
4633,285726,BET-M 33
4634,285722,ENCE
4635,285700,1win Team
4636,285702,Team Nemesis
4637,285658,BIG
4638,285664,EYEBALLERS
4639,285660,ENCE
4640,285670,Sinners Esports
4641,285656,GamerLegion
4642,285662,Virtus.pro
4643,285668,Inner Circle
4644,285666,ECSTATIC
4645,285550,AM Gaming
4646,285548,Team Nemesis
4647,285546,Sangal Esports
4648,285276,1win Team
4649,285274,Nuclear TigeRES
4650,285272,Sangal Esports
4651,285270,Team Nemesis
4652,285268,Oramond
4653,285266,AM Gaming
4654,285200,ex-RUBY
4655,285198,Sangal Esports
4656,285196,BET-M 33
4657,285194,Nuclear TigeRES
4658,285192,AM Gaming
4659,285190,Team Nemesis
4660,285188,Phantom Esports
4661,285186,GenOne
4662,284832,AM Gaming
4663,284830,Oramond
4664,284828,Nemiga Gaming
4665,284826,Team Nemesis
4666,284840,1win Team
4667,284838,Sangal Esports
4668,284836,FAVBET Team
4669,284834,Nuclear TigeRES
4670,284708,FORZE Reload
4671,284706,BET-M 33
4672,284704,Nemiga Gaming
4673,284702,Nuclear TigeRES
4674,284700,AM Gaming
4675,284698,Oramond
4676,284696,Sangal Esports
4677,284694,1win Team
4678,285698,BetBoom Team
4679,285694,HOTU
4680,285696,BetBoom Team
4681,285692,ALLINNERS
4682,285684,ALLINNERS
4683,285690,mix52
4684,285680,BetBoom Team
4685,285682,GOOD GAME SPOT
4686,285688,Altay Esports
4687,285686,HOTU
4688,285678,Novaq
4689,285676,HOTU
4690,285674,OMEGA
4691,285672,BetBoom Team
4692,285046,FlyQuest
4693,285044,JiJieHao
4694,285042,FlyQuest
4695,285040,Eruption
4696,285034,FlyQuest
4697,285038,Rare Atom
4698,285036,Morningstar
4699,284362,FengDa Gaming
4700,284360,Lynn Vision Gaming
4701,284358,FlyQuest
4702,284364,Rare Atom
4703,284368,JiJieHao
4704,284366,The Huns Esports
4705,284370,Morningstar
4706,284372,Change The Game
4707,284356,Sharks Esports
4708,284352,Legacy
4709,284350,MIBR
4710,284354,Sharks Esports
4711,284348,Imperial Esports
4712,284346,MIBR
4713,284340,MIBR
4714,284338,Sharks Esports
4715,284344,Gaimin Gladiators
4716,284342,Keyd Stars
4717,284336,Legacy
4718,284330,Sharks Esports
4719,284332,Imperial Esports
4720,284334,MIBR
4721,283500,КиберДинамо
4722,283512,Team magixx
4723,283498,Team CS2NEWS
4724,283496,Team Shadowkek
4725,283494,Team CS2NEWS
4726,283488,Team zoneR
4727,283486,Team Shadowkek
4728,283482,Team Shadowkek
4729,283484,Team zoneR
4730,283360,Team StRoGo
4731,283340,Team Shadowkek
4732,283338,Team magixx
4733,283336,Team OverDrive
4734,283358,Team StRoGo
4735,283334,Team OverDrive
4736,283356,Team Buster
4737,283332,Team magixx
4738,283354,Team Buster
4739,283330,Team Shadowkek
4740,283328,Team Shadowkek
4741,283352,Team CS2NEWS
4742,283326,Team Shadowkek
4743,283350,Team Buster
4744,283348,Recrent Team
4745,283324,Team OverDrive
4746,283346,Team CS2NEWS
4747,283344,Team zoneR
4748,283342,Team Buster
4749,283322,КиберДинамо
4750,283274,xGoat
4751,283272,Minsk House
4752,283270,Donstu Esports
4753,283268,xGoat
4754,283266,Minsk House
4755,283264,Donstu Esports
4756,283262,EndFastPls
4757,283260,xGoat
4758,283258,Donstu Esports
4759,283256,E7
4760,283254,Liga Pro Team
4761,283252,xGoat
4762,283250,México Quetzales
4763,283248,E7
4764,283246,EndFastPls
4765,283244,xGoat
4766,282928,K27
4767,282924,EPG Family
4768,282922,QWENTRY
4769,282926,EPG Family
4770,282920,ALLINNERS
4771,282918,QWENTRY
4772,282912,QWENTRY
4773,282910,EPG Family
4774,282916,Novaq
4775,282914,Nemiga Gaming
4776,282908,K27
4777,282906,Novaq
4778,282904,ALLINNERS
4779,282902,Nemiga Gaming
4780,283286,BIG
4781,283282,9INE
4782,283284,500
4783,283276,Oramond
4784,283278,BetBoom Team
4785,283238,500
4786,283280,9INE
4787,283240,BetBoom Team
4788,283232,BIG
4789,283234,OG
4790,283226,9INE
4791,283228,Zero Tenacity
4792,283242,Friendly Campers
4793,283230,ECSTATIC
4794,283236,CYBERSHOKE Esports
4795,283184,FORZE Reload
4796,283182,Sashi Esport
4797,283180,Johnny Speeds
4798,282896,Sangal Esports
4799,282894,Betera
4800,282892,Johnny Speeds
4801,282890,Sashi Esport
4802,282888,FORZE Reload
4803,282886,500
4804,282844,CYBERSHOKE Esports
4805,282842,Alliance
4806,282848,Johnny Speeds
4807,282846,Nemiga Gaming
4808,282852,Partizan Esports
4809,282850,Sashi Esport
4810,282856,RUBY
4811,282854,Nexus Gaming
4812,282750,Partizan Esports
4813,282748,Alliance
4814,282746,CYBERSHOKE Esports
4815,282744,Sashi Esport
4816,282742,500
4817,282740,Johnny Speeds
4818,282738,Dynamo Eclot
4819,282736,Nemiga Gaming
4820,282646,Sashi Esport
4821,282644,Betera
4822,282642,Alliance
4823,282640,CYBERSHOKE Esports
4824,282578,Partizan Esports
4825,282576,Johnny Speeds
4826,282574,Nemiga Gaming
4827,282572,500
4828,282900,Betera
4829,282898,Johnny Speeds
4830,282868,Johnny Speeds
4831,282804,Betera
4832,282768,EYEBALLERS
4833,282734,Johnny Speeds
4834,282680,FORZE Reload
4835,282542,MOUZ NXT
4836,282540,Sangal Esports
4837,282538,EYEBALLERS
4838,282534,Johnny Speeds
4839,282536,500
4840,282532,VP.Prodigy
4841,282530,Partizan Esports
4842,282528,Betera
4843,282526,BCGame
4844,282200,Eternal Fire
4845,282190,FORZE Reload
4846,282220,MOUZ NXT
4847,282210,QWENTRY
4848,282218,MOUZ NXT
4849,282198,Copenhagen Wolves
4850,282208,SPARTA Esports
4851,282206,JiJieHao
4852,282196,Eternal Fire
4853,282216,AMKAL Esports
4854,282188,Oramond
4855,282186,kONO
4856,282214,RUBY
4857,282212,AMKAL Esports
4858,282204,Novaq
4859,282202,JiJieHao
4860,282194,Nuclear TigeRES
4861,282192,Copenhagen Wolves
4862,282184,FORZE Reload
4863,282182,Oramond
4864,282884,FUT Esports
4865,282870,ECSTATIC
4866,282858,BetBoom Team
4867,282802,Nemiga Gaming
4868,282806,CYBERSHOKE Esports
4869,282790,FUT Esports
4870,282786,BetBoom Team
4871,282798,Nemiga Gaming
4872,282796,ECSTATIC
4873,282782,BetBoom Team
4874,282794,9INE
4875,282800,SAW
4876,282784,Team Venom
4877,282788,FUT Esports
4878,282792,Inner Circle
4879,282480,MIBR Female
4880,282478,BIG EQUIPA
4881,282476,Sakura Esports
4882,282174,K27
4883,282170,CYBERSHOKE Esports
4884,282172,K27
4885,282164,GUN5
4886,282162,K27
4887,282166,CYBERSHOKE Esports
4888,282168,Sangal Esports
4889,281962,EYEBALLERS
4890,281958,BetBoom Team
4891,281950,EYEBALLERS
4892,281940,Heroic
4893,281930,BetBoom Team
4894,281944,SAW
4895,281936,Leo Team
4896,281932,Heroic
4897,281924,BIG
4898,281920,SAW
4899,281922,EYEBALLERS
4900,281926,BetBoom Team
4901,281934,Zero Tenacity
4902,281918,BCGame
4903,281928,Team Venom
4904,281886,Betera
4905,281884,Partizan Esports
4906,281882,500
4907,281874,Copenhagen Wolves
4908,281872,Betera
4909,281870,JiJieHao
4910,281880,Partizan Esports
4911,281878,500
4912,281876,FAVBET Team
4913,281618,CYBERSHOKE Esports
4914,281616,Betera
4915,281614,FAVBET Team
4916,281612,Partizan Esports
4917,281610,Dynamo Eclot
4918,281608,500
4919,281606,RUBY
4920,281604,BASEMENT BOYS
4921,281588,Oramond
4922,281586,FAVBET Team
4923,281584,Betera
4924,281582,CYBERSHOKE Esports
4925,281596,SPARTA Esports
4926,281594,RUBY
4927,281592,Partizan Esports
4928,281590,Dynamo Eclot
4929,281580,FAVBET Team
4930,281578,Dynamo Eclot
4931,281576,500
4932,281574,RUBY
4933,281572,Partizan Esports
4934,281570,Betera
4935,281568,CYBERSHOKE Esports
4936,281566,Oramond
4937,281960,1win Team
4938,281952,Oramond
4939,281956,RUBY
4940,281942,500
4941,281916,BCGame
4942,281946,1win Team
4943,281938,Nemiga Gaming
4944,281852,Team Venom
4945,281862,FAVBET Team
4946,281854,Alliance
4947,281856,Nemiga Gaming
4948,281848,BCGame
4949,281860,500
4950,281858,CYBERSHOKE Esports
4951,281850,Zero Tenacity
4952,280864,BIG
4953,280866,Team Nemesis Asia
4954,280856,Team Arise
4955,280862,Mousquetaires
4956,280854,BIG
4957,280860,Wicked Gaming
4958,280852,BIG
4959,280858,Mousquetaires
4960,281434,Nuclear TigeRES
4961,281414,Betera
4962,281430,Nemiga Gaming
4963,281198,Nemiga Gaming
4964,281204,Team Venom
4965,281234,500
4966,281192,Nuclear TigeRES
4967,281200,Team Venom
4968,281194,Nemiga Gaming
4969,281184,ECSTATIC
4970,281186,Betera
4971,281188,Monte
4972,281202,Zero Tenacity
4973,281190,JiJieHao
4974,281196,VP.Prodigy
4975,281096,Nexus Gaming
4976,281094,SPARTA Esports
4977,281092,ARCRED
4978,280976,500
4979,280974,SPARTA Esports
4980,280972,Oramond
4981,280982,AaB Esport
4982,280980,Nexus Gaming
4983,280978,ARCRED
4984,280820,AaB Esport
4985,280808,CYBERSHOKE Esports
4986,280806,Oramond
4987,280818,Novaq
4988,280816,ARCRED
4989,280814,500
4990,280812,Nexus Gaming
4991,280810,VRSoholics
4992,280738,Oramond
4993,280736,ARCRED
4994,280734,CYBERSHOKE Esports
4995,280732,AaB Esport
4996,280730,Copenhagen Wolves
4997,280728,500
4998,280726,VRSoholics
4999,280724,Nexus Gaming
5000,280668,Nexus Gaming
5001,280666,CYBERSHOKE Esports
5002,280664,500
5003,280662,SPARTA Esports
5004,280660,FAVBET Team
5005,280658,Oramond
5006,280656,ARCRED
5007,280654,AaB Esport
5008,281384,BetBoom Team
5009,281380,BetBoom Team
5010,281382,AM Gaming
5011,281376,Acend
5012,281374,Alliance
5013,281372,BetBoom Team
5014,281378,EYEBALLERS
5015,281370,Johnny Speeds
5016,281368,AM Gaming
5017,281366,Sashi Esport
5018,281364,MASONIC
5019,281356,Metizport
5020,281354,Inner Circle
5021,281344,Alliance
5022,281340,777 Esports
5023,281348,WOPA Esport
5024,281350,ENCE
5025,281342,MASONIC
5026,281346,AM Gaming
5027,281352,MOUZ NXT
5028,281358,Young Ninjas
5029,281336,BetBoom Team
5030,281338,Betclic
5031,281316,Inner Circle
5032,281318,Johnny Speeds
5033,281320,Acend
5034,281326,FUT Academy
5035,281322,ENCE
5036,281324,EYEBALLERS
5037,281328,Alliance
5038,281330,BCGame
5039,281332,Aimclub
5040,281310,BetBoom Team
5041,281312,Sashi Esport
5042,281314,Lilmix
5043,281286,Betclic
5044,281284,BetBoom Team
5045,281292,Metizport
5046,281306,BCGame
5047,281296,ENCE
5048,281288,Sashi Esport
5049,281290,Inner Circle
5050,281304,AM Gaming
5051,281300,EYEBALLERS
5052,281294,Johnny Speeds
5053,281298,MOUZ NXT
5054,281302,Alliance
5055,281282,BCGame
5056,281246,Sashi Esport
5057,281244,777 Esports
5058,281242,BetBoom Team
5059,281256,Young Ninjas
5060,281254,Inner Circle
5061,281258,Johnny Speeds
5062,281278,Alliance
5063,281266,ENCE
5064,281268,MASONIC
5065,281270,EYEBALLERS
5066,281280,WOPA Esport
5067,281264,MOUZ NXT
5068,281272,Alliance
5069,281262,EYEBALLERS
5070,281248,Inner Circle
5071,281250,Johnny Speeds
5072,281274,BCGame
5073,281240,Betclic
5074,281252,Metizport
5075,281238,Sashi Esport
5076,281236,BetBoom Team
5077,281260,ENCE
5078,281276,AM Gaming
5079,280826,Team Venom
5080,280822,FUT Esports
5081,280824,ECSTATIC
5082,280740,Nemiga Gaming
5083,280804,ECSTATIC
5084,280784,Team Venom
5085,280802,FUT Esports
5086,280720,Nemiga Gaming
5087,280710,BCGame
5088,280708,ECSTATIC
5089,280712,Team Venom
5090,280718,Partizan Esports
5091,280716,FUT Esports
5092,280714,Monte
5093,280722,Team Spirit Academy
5094,280692,Zero Tenacity
5095,280690,ARCRED
5096,280688,Johnny Speeds
5097,280628,Sashi Esport
5098,280626,Betera
5099,280624,Johnny Speeds
5100,280622,Zero Tenacity
5101,280620,VP.Prodigy
5102,280618,ARCRED
5103,280568,EYEBALLERS
5104,280566,Sashi Esport
5105,280576,CYBERSHOKE Esports
5106,280574,VP.Prodigy
5107,280572,Zero Tenacity
5108,280580,ARCRED
5109,280570,Johnny Speeds
5110,280548,Zero Tenacity
5111,280546,Betera
5112,280544,EYEBALLERS
5113,280542,Sashi Esport
5114,280540,VP.Prodigy
5115,280538,ARCRED
5116,280536,CYBERSHOKE Esports
5117,280534,Oramond
5118,280532,Johnny Speeds
5119,280530,VP.Prodigy
5120,280528,Oramond
5121,280526,Betera
5122,280524,EYEBALLERS
5123,280522,Zero Tenacity
5124,280520,CYBERSHOKE Esports
5125,280518,Sashi Esport
5126,280578,Oramond
5127,280500,Mousquetaires
5128,280498,BIG
5129,280496,Mousquetaires
5130,280492,BIG
5131,280490,AaB Esport
5132,280494,BCGame
5133,280488,FUT Esports
5134,280480,BIG
5135,280484,BCGame
5136,280486,Novaq
5137,280476,AaB Esport
5138,280474,GenOne
5139,280478,Eternal Fire
5140,280482,Washington
5141,279724,Sangal Esports
5142,279720,ESC Gaming
5143,279722,ESC Gaming
5144,279718,Johnny Speeds
5145,279714,Johnny Speeds
5146,279716,Zero Tenacity
5147,279700,Johnny Speeds
5148,279698,Zero Tenacity
5149,279712,Alliance
5150,279710,Monte
5151,279702,Sinners Esports
5152,279706,500
5153,279708,Alliance
5154,279704,BET-M 33
5155,279692,GUN5
5156,279576,500
5157,279572,BET-M 33
5158,279570,Sinners Esports
5159,279686,ARCRED
5160,279688,Sashi Esport
5161,279574,Johnny Speeds
5162,279694,Monte
5163,279512,EYEBALLERS
5164,279522,SPARTA Esports
5165,279526,JiJieHao
5166,279530,Monte
5167,279510,Partizan Esports
5168,279514,Insilio
5169,279524,Novaq
5170,279528,RUBY
5171,279414,EYEBALLERS
5172,279416,Sangal Esports
5173,279394,Zero Tenacity
5174,279410,Partizan Esports
5175,279412,SPARTA Esports
5176,279398,ESC Gaming
5177,279400,Insilio
5178,279396,Novaq
5179,279424,HOTU
5180,279406,Sashi Esport
5181,279402,Nemiga Gaming
5182,279422,GUN5
5183,279420,Betera
5184,279404,FAVBET Team
5185,279408,Nexus Gaming
5186,279418,HubaBuba
5187,279386,EYEBALLERS
5188,279380,ARCRED
5189,279392,The Glecs
5190,279382,Betera
5191,279378,Partizan Esports
5192,279390,HOTU
5193,279384,Copenhagen Wolves
5194,279388,500
5195,279364,Sinners Esports
5196,279368,Eternal Fire
5197,279370,Sashi Esport
5198,279374,ESC Gaming
5199,279372,BET-M 33
5200,279366,Zero Tenacity
5201,279376,RUBY
5202,279362,Nemiga Gaming
5203,280214,Team magixx
5204,280196,Baz Team
5205,280194,Ct0m Team
5206,280188,Baz Team
5207,280192,m0NESY Team
5208,280190,Ct0m Team
5209,280184,zweih Team
5210,280182,n0rb3r7 Team
5211,280186,Ct0m Team
5212,280174,Baz Team
5213,280180,kyousuke Team
5214,280178,zweih Team
5215,280176,m0NESY Team
5216,280172,n0rb3r7 Team
5217,279958,BetBoom Team
5218,279956,ECSTATIC
5219,279918,BetBoom Team
5220,279862,9INE
5221,279856,ECSTATIC
5222,279850,Betera
5223,279844,BetBoom Team
5224,279864,Partizan Esports
5225,279858,BCGame
5226,279846,Sashi Esport
5227,279852,Team Spirit Academy
5228,279854,ECSTATIC
5229,279842,BetBoom Team
5230,279860,9INE
5231,279848,Monte
5232,279866,BetBoom Team
5233,279726,BetBoom Team
5234,279840,ESC Gaming
5235,279696,RUBY
5236,279630,EYEBALLERS
5237,279690,BetBoom Team
5238,279594,1win Team
5239,279590,Team Venom
5240,279592,Sashi Esport
5241,279588,Alliance
5242,279580,Partizan Esports
5243,279578,BetBoom Team
5244,279586,ECSTATIC
5245,279582,Team Spirit Academy
5246,279584,JiJieHao
5247,279554,Sinners Esports
5248,279552,Tricked Esport
5249,279550,Zero Tenacity
5250,279460,Zero Tenacity
5251,279462,CYBERSHOKE Esports
5252,279464,Johnny Speeds
5253,279454,ex-Inner Circle
5254,279456,FAVBET Team
5255,279458,Tricked Esport
5256,279448,RUBY
5257,279360,CYBERSHOKE Esports
5258,279358,Sinners Esports
5259,279356,Tricked Esport
5260,279468,Zero Tenacity
5261,279466,FAVBET Team
5262,279452,SENZA Esports
5263,279450,EYEBALLERS
5264,279232,ESC Gaming
5265,279230,CYBERSHOKE Esports
5266,279228,Zero Tenacity
5267,279226,Johnny Speeds
5268,279224,RUBY
5269,279222,EYEBALLERS
5270,279220,SENZA Esports
5271,279218,Tricked Esport
5272,279058,GUN5
5273,279056,Tricked Esport
5274,279054,ESC Gaming
5275,279052,Zero Tenacity
5276,279050,RUBY
5277,279048,CYBERSHOKE Esports
5278,279046,ex-Inner Circle
5279,279044,Johnny Speeds
5280,279024,CYBERSHOKE Esports
5281,279022,FAVBET Team
5282,279020,BetBoom Team
5283,278896,1win Team
5284,278928,BetBoom Team
5285,278898,Sashi Esport
5286,278904,FAVBET Team
5287,278890,ESC Gaming
5288,278876,BetBoom Team
5289,278878,ex-Inner Circle
5290,278886,Monte
5291,278880,Betclic
5292,278884,JiJieHao
5293,278888,Sashi Esport
5294,278882,CYBERSHOKE Esports
5295,278874,FAVBET Team
5296,278872,Sinners Esports
5297,278870,RUBY
5298,278638,Copenhagen Wolves
5299,278636,AMKAL Esports
5300,278634,ARCRED
5301,278632,SENZA Esports
5302,278630,FAVBET Team
5303,278628,RUBY
5304,278460,500
5305,278458,Dynamo Eclot
5306,278456,FAVBET Team
5307,278454,Copenhagen Wolves
5308,278452,RUBY
5309,278450,SENZA Esports
5310,278448,Sinners Esports
5311,278446,SPARTA Esports
5312,278248,ARCRED
5313,278246,Reason Gaming
5314,278244,500
5315,278242,Dynamo Eclot
5316,278240,FAVBET Team
5317,278238,Sinners Esports
5318,278236,Copenhagen Wolves
5319,278234,SENZA Esports
5320,278018,Copenhagen Wolves
5321,278016,500
5322,278014,SENZA Esports
5323,278012,FAVBET Team
5324,278010,ARCRED
5325,278008,Dynamo Eclot
5326,278006,Sinners Esports
5327,278004,RUBY
5328,278850,ex-Inner Circle
5329,278852,Partizan Esports
5330,278848,9INE
5331,278846,ex-Inner Circle
5332,278844,Team Liquid
5333,278840,Monte
5334,278842,9INE
5335,278838,Fnatic
5336,278038,Sashi Esport
5337,278040,Sinners Esports
5338,278036,HOTU
5339,278034,Sinners Esports
5340,278024,BCGame
5341,278022,HOTU
5342,277968,Sashi Esport
5343,277966,Team Venom
5344,277962,RUBY
5345,277960,BCGame
5346,277958,ESC Gaming
5347,277956,HOTU
5348,277954,Betclic
5349,277952,Sashi Esport
5350,277950,JiJieHao
5351,277948,Team Venom
5352,277592,SENZA Esports
5353,277598,Copenhagen Wolves
5354,277610,EYEBALLERS
5355,277604,Sinners Esports
5356,277606,ARCRED
5357,277608,FAVBET Team
5358,277602,Betera
5359,277596,AMKAL Esports
5360,277600,FC Famalicão Esports
5361,277594,Copenhagen Wolves
5362,277590,500
5363,277588,AaB Esport
5364,277186,EYEBALLERS
5365,277184,FAVBET Team
5366,277182,Sinners Esports
5367,277180,Betera
5368,277178,Metizport
5369,277176,Copenhagen Wolves
5370,277174,SENZA Esports
5371,277172,AaB Esport
5372,278444,ENCE
